tea,teaLabel,type,typeLabel,country,countryLabel,processingMethod,processingMethodLabel,subclass,subclassLabel,image
http://www.wikidata.org/entity/Q2106693,Baozhong,,,http://www.wikidata.org/entity/Q865,Китайская Республика (Тайвань),,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Spring%20pouchong%20tea%20leaves%20on%20plate.jpg
http://www.wikidata.org/entity/Q5579671,Golden Monkey tea,,,,,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q4968672,Brisk,,,,,,,http://www.wikidata.org/entity/Q348958,холодный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Brisk%20Iced%20Tea%202.jpg
http://www.wikidata.org/entity/Q7666293,Söder tea,,,http://www.wikidata.org/entity/Q34,Швеция,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q2596949,Тамарёкутя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Tamaryokucha.jpg
http://www.wikidata.org/entity/Q3733375,Estathé,,,http://www.wikidata.org/entity/Q38,Италия,,,http://www.wikidata.org/entity/Q348958,холодный чай,
http://www.wikidata.org/entity/Q835553,Да Хун Пао,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Da%20Hong%20Pao%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q788624,Бай Мудань,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q238306,белый чай,http://commons.wikimedia.org/wiki/Special:FilePath/Bai%20Mudan.jpg
http://www.wikidata.org/entity/Q788624,Бай Мудань,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q238306,белый чай,http://commons.wikimedia.org/wiki/Special:FilePath/Frisch%20aufgebr%C3%BChter%20wei%C3%9Fer%20Tee%20Pai%20Mu%20Tan.jpg
http://www.wikidata.org/entity/Q5463781,Fo Shou tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Fo%20Shou%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q10576721,Mao Jian,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q484083,зелёный чай,
http://www.wikidata.org/entity/Q3179181,Jin Fo tea,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,http://commons.wikimedia.org/wiki/Special:FilePath/Jin%20Fo%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q7504737,Shui Jin Gui tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,
http://www.wikidata.org/entity/Q10877593,Q10877593,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q905532,Prince of Wales tea blend,,,http://www.wikidata.org/entity/Q145,Великобритания,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q3242270,Lipton Ice Tea,,,http://www.wikidata.org/entity/Q30,США,,,http://www.wikidata.org/entity/Q348958,холодный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Lipton%20Ice%20Tea%20Green.JPG
http://www.wikidata.org/entity/Q1376140,Кимун,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Keemun%20FTGFOP%20%281%29.JPG
http://www.wikidata.org/entity/Q1376140,Кимун,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Qimen%20Hao%20Ya.jpg
http://www.wikidata.org/entity/Q835553,Да Хун Пао,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Da%20Hong%20Pao%20Oolong%20tea%20leaf%20close.jpg
http://www.wikidata.org/entity/Q789960,Бантя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q1334390,сентя,http://commons.wikimedia.org/wiki/Special:FilePath/Green%20tea%20Bancha.jpg
http://www.wikidata.org/entity/Q789960,Бантя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q1334390,сентя,http://commons.wikimedia.org/wiki/Special:FilePath/Shizuoka%20bancha.jpg
http://www.wikidata.org/entity/Q789960,Бантя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q1334390,сентя,http://commons.wikimedia.org/wiki/Special:FilePath/Shizuoka%20bancha%20-%20second%20infusion.jpg
http://www.wikidata.org/entity/Q1791365,Кукитя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Kukicha-p1030752.jpg
http://www.wikidata.org/entity/Q1791365,Кукитя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Kukicha.jpg
http://www.wikidata.org/entity/Q7504735,Shui Xian,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Shui%20Xian.jpg
http://www.wikidata.org/entity/Q1424874,Гёкуро,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q1334390,сентя,http://commons.wikimedia.org/wiki/Special:FilePath/Gyokuro%20img%200067.jpg
http://www.wikidata.org/entity/Q822331,Маття,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Matcha%20Scoop.jpg
http://www.wikidata.org/entity/Q7801005,Tieluohan tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,
http://www.wikidata.org/entity/Q1720874,Кабусэтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Green%20tea%20kabuse-cha.jpg
http://www.wikidata.org/entity/Q937101,Maghrebi mint tea,,,http://www.wikidata.org/entity/Q28227,Магриб,,,http://www.wikidata.org/entity/Q1071940,mint tea,http://commons.wikimedia.org/wiki/Special:FilePath/The%20menthe.jpg
http://www.wikidata.org/entity/Q6346675,Kagoshima green tea,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Tea%20Plantation%20in%20Chiran%2001.jpg
http://www.wikidata.org/entity/Q3179181,Jin Fo tea,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Jin%20Fo%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q2992098,Дянь Хун,,,,,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/GoldenDianHong.jpg
http://www.wikidata.org/entity/Q7504737,Shui Jin Gui tea,,,,,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,
http://www.wikidata.org/entity/Q6816973,Mengding Ganlu tea,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,
http://www.wikidata.org/entity/Q6201947,Цзинь Сюань,,,http://www.wikidata.org/entity/Q865,Китайская Республика (Тайвань),,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8F%B0%E8%8C%B612%E8%99%9F.png
http://www.wikidata.org/entity/Q1193772,English Breakfast tea,,,http://www.wikidata.org/entity/Q145,Великобритания,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/English%20breakfast%20tea%20tin.jpg
http://www.wikidata.org/entity/Q4830980,Ayataka,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,
http://www.wikidata.org/entity/Q690098,пуэр,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q1204167,плиточный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaguan%201992%20tuo%20cha.jpg
http://www.wikidata.org/entity/Q5925527,Huang Guanyin tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/HGY%20Oolong%20tea%20leaf%20close.jpg
http://www.wikidata.org/entity/Q4843134,Bai Jiguan tea,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,http://commons.wikimedia.org/wiki/Special:FilePath/Bai%20Jiguan.jpg
http://www.wikidata.org/entity/Q4843134,Bai Jiguan tea,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,http://commons.wikimedia.org/wiki/Special:FilePath/Two%20small%20tasting%20cups%20of%20Bai%20Jiguan.jpg
http://www.wikidata.org/entity/Q5925624,Huang Mei Gui tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,
http://www.wikidata.org/entity/Q7370926,Rougui tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,
http://www.wikidata.org/entity/Q6804456,Мэтя,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Me%20cha.jpg
http://www.wikidata.org/entity/Q519365,гэммайтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q28838591,brown rice green tea,http://commons.wikimedia.org/wiki/Special:FilePath/Genmaicha.jpg
http://www.wikidata.org/entity/Q519365,гэммайтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q28838591,brown rice green tea,http://commons.wikimedia.org/wiki/Special:FilePath/Genmaicha.JPG
http://www.wikidata.org/entity/Q519365,гэммайтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q28838591,brown rice green tea,http://commons.wikimedia.org/wiki/Special:FilePath/Genmaicha%20tea%20brewed%20and%20unbrewed.jpg
http://www.wikidata.org/entity/Q11379187,Iyemon,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,
http://www.wikidata.org/entity/Q7801005,Tieluohan tea,,,,,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,
http://www.wikidata.org/entity/Q7267739,Qilan tea,,,,,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,http://commons.wikimedia.org/wiki/Special:FilePath/Qi%20Lan%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q10905087,Gogo no Kocha,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q5925951,Huangjin Gui,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Huang%20Jin%20Gui%20Tea.jpeg
http://www.wikidata.org/entity/Q7375720,Ruanzhi tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,
http://www.wikidata.org/entity/Q5295867,Dongfang meiren tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/%EB%8F%99%EB%B0%A9%EB%AF%B8%EC%9D%B81.jpg
http://www.wikidata.org/entity/Q822331,Маття,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q56274178,пищевой порошок,http://commons.wikimedia.org/wiki/Special:FilePath/Matcha%20Scoop.jpg
http://www.wikidata.org/entity/Q1334390,сентя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/2017%20Kagoshima%20sencha.jpg
http://www.wikidata.org/entity/Q1334390,сентя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/2017%20Kagoshima%20sencha%20-%20second%20infusion.jpg
http://www.wikidata.org/entity/Q1334390,сентя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Aichi%20Prefectural%20Ceramic%20Museum%20%2891%29.jpg
http://www.wikidata.org/entity/Q1334390,сентя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Sencha%20Japanischer%20Gr%C3%BCner%20Tee.jpg
http://www.wikidata.org/entity/Q5925951,Huangjin Gui,,,,,,,http://www.wikidata.org/entity/Q5100949,китайский чай,http://commons.wikimedia.org/wiki/Special:FilePath/Huang%20Jin%20Gui%20Tea.jpeg
http://www.wikidata.org/entity/Q1471207,Синтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Shincha-2010.jpg
http://www.wikidata.org/entity/Q4843134,Bai Jiguan tea,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Bai%20Jiguan.jpg
http://www.wikidata.org/entity/Q4843134,Bai Jiguan tea,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Two%20small%20tasting%20cups%20of%20Bai%20Jiguan.jpg
http://www.wikidata.org/entity/Q1156522,Lady Grey,,,http://www.wikidata.org/entity/Q21,Англия,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/TwiningsLadyGrey%20low.jpg
http://www.wikidata.org/entity/Q789960,Бантя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Green%20tea%20Bancha.jpg
http://www.wikidata.org/entity/Q789960,Бантя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Shizuoka%20bancha.jpg
http://www.wikidata.org/entity/Q789960,Бантя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Shizuoka%20bancha%20-%20second%20infusion.jpg
http://www.wikidata.org/entity/Q5208302,Dafang tea,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,
http://www.wikidata.org/entity/Q745933,Дарджилинг,,,http://www.wikidata.org/entity/Q668,Индия,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Darjeeling-tea-first-flush-in-cup.jpg
http://www.wikidata.org/entity/Q745933,Дарджилинг,,,http://www.wikidata.org/entity/Q668,Индия,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Darjeeling-Turzum%202014%20First%20Flush%20DJ4.JPG
http://www.wikidata.org/entity/Q1069130,Лунцзин,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Longjing%20tea.jpg
http://www.wikidata.org/entity/Q1069130,Лунцзин,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Stir%20frying%20Xi%20Hu%20Longjing.png
http://www.wikidata.org/entity/Q1424874,Гёкуро,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Gyokuro%20img%200067.jpg
http://www.wikidata.org/entity/Q7267739,Qilan tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Qi%20Lan%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q519365,гэммайтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Genmaicha.jpg
http://www.wikidata.org/entity/Q519365,гэммайтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Genmaicha.JPG
http://www.wikidata.org/entity/Q519365,гэммайтя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Genmaicha%20tea%20brewed%20and%20unbrewed.jpg
http://www.wikidata.org/entity/Q10036993,Taiping houkui,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Fresh%20Hou%20Kui%20Green%20Tea%2001.JPG
http://www.wikidata.org/entity/Q10036993,Taiping houkui,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Fresh%20Hou%20Kui%20Green%20Tea%20Leaves.jpg
http://www.wikidata.org/entity/Q937101,Maghrebi mint tea,,,http://www.wikidata.org/entity/Q28227,Магриб,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/The%20menthe.jpg
http://www.wikidata.org/entity/Q11260677,Q11260677,,,,,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q690098,пуэр,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q1204167,плиточный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Soultea-Pu-erh-first-grade-kanne.jpg
http://www.wikidata.org/entity/Q4526292,Шоу Мэй,,,,,,,http://www.wikidata.org/entity/Q238306,белый чай,http://commons.wikimedia.org/wiki/Special:FilePath/Shou%20Mei%20tea.JPG
http://www.wikidata.org/entity/Q4853724,Ban Tian Yao tea,,,,,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,http://commons.wikimedia.org/wiki/Special:FilePath/Ban%20Tian%20Yao%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q3090697,fukuju,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,
http://www.wikidata.org/entity/Q1079875,Ганпаудер,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9%20vert%20gunpowder%20entass%C3%A9%2001.jpg
http://www.wikidata.org/entity/Q738975,Ассам (чай),,,,,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Assam-Tee%20SFTGFOP1.jpg
http://www.wikidata.org/entity/Q4982075,Bu Zhi Chun tea,,,,,,,http://www.wikidata.org/entity/Q4938043,Wuyi tea,http://commons.wikimedia.org/wiki/Special:FilePath/BZC%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q2908881,Yingdehong tea,,,,,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q1652744,Ходзитя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Houjicha.jpg
http://www.wikidata.org/entity/Q5757613,High mountain tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%AB%98%E5%B1%B1%E8%8C%B6%201.jpg
http://www.wikidata.org/entity/Q697016,Tung-ting tea,,,http://www.wikidata.org/entity/Q865,Китайская Республика (Тайвань),,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Dong%20Ding%20tea.jpg
http://www.wikidata.org/entity/Q1328947,Те Гуаньинь,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Tieguanyin2.jpg
http://www.wikidata.org/entity/Q11289053,Q11289053,,,,,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q4853724,Ban Tian Yao tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/Ban%20Tian%20Yao%20Oolong%20tea%20leaf.jpg
