tea,teaLabel,type,typeLabel,country,countryLabel,processingMethod,processingMethodLabel,subclass,subclassLabel,image
http://www.wikidata.org/entity/Q1194937,Байхао Иньчжэнь,,,,,,,http://www.wikidata.org/entity/Q238306,белый чай,http://commons.wikimedia.org/wiki/Special:FilePath/2010%20FirstFlush%20Yunnan%20Baihao%20Yinzhen.jpg
http://www.wikidata.org/entity/Q1194937,Байхао Иньчжэнь,,,,,,,http://www.wikidata.org/entity/Q238306,белый чай,http://commons.wikimedia.org/wiki/Special:FilePath/Bai%20Hao%20Yin%20Zhen%20tea%20leaf%20%28Fuding%29.jpg
http://www.wikidata.org/entity/Q1781131,Конатя,,,http://www.wikidata.org/entity/Q17,Япония,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Konacha.jpg
http://www.wikidata.org/entity/Q4982075,Bu Zhi Chun tea,,,,,,,http://www.wikidata.org/entity/Q231587,Улун,http://commons.wikimedia.org/wiki/Special:FilePath/BZC%20Oolong%20tea%20leaf.jpg
http://www.wikidata.org/entity/Q107809872,Maison Bourgeon,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q30043882,gyepi-cha,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,,,,,,,http://www.wikidata.org/entity/Q111029945,цветочный чай,
http://www.wikidata.org/entity/Q30043849,peach blossom tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Dohwa-cha.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Dried%20lotus%20root%20slices.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Dried%20steamed%20lotus%20leaves.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Drying%20steamed%20lotus%20leaves%202.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20flower%20tea.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20leaf%20tea.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20root%20tea%201.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20root%20tea%202.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Roasting%20lotus%20leaves.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Slicing%20lotus%20leaves.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Steamed%20lotus%20leaves%202.jpg
http://www.wikidata.org/entity/Q89267810,Tekoe,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q30043962,ssuk-cha,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Ssukcha.jpg
http://www.wikidata.org/entity/Q61076621,Pure Leaf,,,http://www.wikidata.org/entity/Q30,США,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q123663523,Tea Koshari,,,,,,,http://www.wikidata.org/entity/Q7892,питьевая вода,
http://www.wikidata.org/entity/Q105975861,tea brand,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q28533123,омиджача,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Omijacha.jpg
http://www.wikidata.org/entity/Q115301128,Moli Baihao Yinzhen,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q60855,Чай с жасмином,
http://www.wikidata.org/entity/Q74185161,Babaocha,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q30932299,Ji-kōcha,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q61302348,bootealicious,,,http://www.wikidata.org/entity/Q16,Канада,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q30043999,yulmu-cha,,,http://www.wikidata.org/entity/Q18097,Корея,,,http://www.wikidata.org/entity/Q111028971,seed tea,http://commons.wikimedia.org/wiki/Special:FilePath/Yulmucha%20in%20cup.jpg
http://www.wikidata.org/entity/Q123663523,Tea Koshari,,,,,,,http://www.wikidata.org/entity/Q11090700,отвар,
http://www.wikidata.org/entity/Q56342268,Ройбос,,,http://www.wikidata.org/entity/Q258,ЮАР,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Frisch%20aufgebr%C3%BChter%20Rooibos.jpg
http://www.wikidata.org/entity/Q131405252,Q131405252,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q63322955,Sweet tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q30922606,Q30922606,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q123663523,Tea Koshari,,,,,,,http://www.wikidata.org/entity/Q2647467,безалкогольный напиток,
http://www.wikidata.org/entity/Q30925932,Q30925932,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q24872292,Q24872292,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q111029089,корейский фруктовый чай,,,,,,,http://www.wikidata.org/entity/Q744457,фруктовый чай,
http://www.wikidata.org/entity/Q25059058,Kuwaiti tea,,,http://www.wikidata.org/entity/Q817,Кувейт,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q30043849,peach blossom tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Dohwa-cha.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Dried%20lotus%20root%20slices.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Dried%20steamed%20lotus%20leaves.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Drying%20steamed%20lotus%20leaves%202.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20flower%20tea.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20leaf%20tea.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20root%20tea%201.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Lotus%20root%20tea%202.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Roasting%20lotus%20leaves.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Slicing%20lotus%20leaves.jpg
http://www.wikidata.org/entity/Q50304474,lotus tea,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Steamed%20lotus%20leaves%202.jpg
http://www.wikidata.org/entity/Q30043962,ssuk-cha,,,,,,,http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,http://commons.wikimedia.org/wiki/Special:FilePath/Ssukcha.jpg
http://www.wikidata.org/entity/Q115301128,Moli Baihao Yinzhen,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q238306,белый чай,
http://www.wikidata.org/entity/Q65255577,Q65255577,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q42366415,Limeflower tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q111028903,root tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q111028971,seed tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q111029394,Korean flower and leaf tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q111029089,корейский фруктовый чай,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q105975861,tea brand,,,,,,,http://www.wikidata.org/entity/Q431289,бренд,
http://www.wikidata.org/entity/Q107208174,Twisted Tea,,,,,,,http://www.wikidata.org/entity/Q154,алкогольный напиток,
http://www.wikidata.org/entity/Q107208174,Twisted Tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q28533123,омиджача,,,,,,,http://www.wikidata.org/entity/Q111029089,корейский фруктовый чай,http://commons.wikimedia.org/wiki/Special:FilePath/Omijacha.jpg
http://www.wikidata.org/entity/Q65270919,Q65270919,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q30043999,yulmu-cha,,,http://www.wikidata.org/entity/Q18097,Корея,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Yulmucha%20in%20cup.jpg
http://www.wikidata.org/entity/Q123663523,Tea Koshari,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q123663523,Tea Koshari,,,,,,,http://www.wikidata.org/entity/Q11002,сахар,
http://www.wikidata.org/entity/Q105975861,tea brand,,,,,,,http://www.wikidata.org/entity/Q167270,товарный знак,
http://www.wikidata.org/entity/Q61076621,Pure Leaf,,,http://www.wikidata.org/entity/Q30,США,,,http://www.wikidata.org/entity/Q348958,холодный чай,
http://www.wikidata.org/entity/Q107806657,Yunnan Sourcing,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q56276135,dried lime tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q604976,красный китайский чай,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q203415,чёрный чай,
http://www.wikidata.org/entity/Q2983740,Би Ло Чунь,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Bihuochun%20green%20tea.JPG
http://www.wikidata.org/entity/Q2983740,Би Ло Чунь,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Suzhou%20Biluochun%20%E8%8B%8F%E5%B7%9E%E7%A2%A7%E8%9E%BA%E6%98%A5.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q833,Малайзия,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Ginger%20tea-01.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q833,Малайзия,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Teh%20Halia%20%28Singapore%29.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q833,Малайзия,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Wedang%20Jahe.jpg
http://www.wikidata.org/entity/Q203415,чёрный чай,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q32022234,чайные листья,http://commons.wikimedia.org/wiki/Special:FilePath/A%20cup%20of%20black%20tea%20from%20Srimangal%20Bangladesh.jpg
http://www.wikidata.org/entity/Q877661,Масала,,,http://www.wikidata.org/entity/Q668,Индия,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Masala%20Chai.JPG
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q252,Индонезия,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Java%20Wedang%20Jahe.jpg
http://www.wikidata.org/entity/Q708203,Хризантемовый чай,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Korean%20chrysanthemum%20tea-Gukhwacha-01.jpg
http://www.wikidata.org/entity/Q203415,чёрный чай,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/A%20cup%20of%20black%20tea%20from%20Srimangal%20Bangladesh.jpg
http://www.wikidata.org/entity/Q5615230,goji tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q334,Сингапур,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Java%20Wedang%20Jahe.jpg
http://www.wikidata.org/entity/Q2035490,East Friesland tea blend,,,,,,,http://www.wikidata.org/entity/Q40050,напиток,
http://www.wikidata.org/entity/Q2035490,East Friesland tea blend,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q252,Индонезия,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Ginger%20tea-01.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q252,Индонезия,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Teh%20Halia%20%28Singapore%29.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q252,Индонезия,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Wedang%20Jahe.jpg
http://www.wikidata.org/entity/Q238306,белый чай,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Bai%20Hao%20Yin%20Zhen%20tea%20leaf%20%28Fuding%29.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q334,Сингапур,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Ginger%20tea-01.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q334,Сингапур,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Teh%20Halia%20%28Singapore%29.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q334,Сингапур,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Wedang%20Jahe.jpg
http://www.wikidata.org/entity/Q484083,зелёный чай,http://www.wikidata.org/entity/Q6097,чай,,,,,http://www.wikidata.org/entity/Q32022234,чайные листья,http://commons.wikimedia.org/wiki/Special:FilePath/Green%20tea%20-%20%E7%B7%91%E8%8C%B6%20-%20Flickr%20-%20Kanko.jpg
http://www.wikidata.org/entity/Q5032638,Canned tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q5208153,daechu-cha,,,,,,,http://www.wikidata.org/entity/Q111029089,корейский фруктовый чай,
http://www.wikidata.org/entity/Q877661,Масала,,,http://www.wikidata.org/entity/Q668,Индия,,,http://www.wikidata.org/entity/Q1884224,чай с молоком,http://commons.wikimedia.org/wiki/Special:FilePath/Masala%20Chai.JPG
http://www.wikidata.org/entity/Q170883,Кашмирский чай,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Great%20Kashmiri%20Salt%20tea.png
http://www.wikidata.org/entity/Q484083,зелёный чай,http://www.wikidata.org/entity/Q6097,чай,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Green%20tea%20-%20%E7%B7%91%E8%8C%B6%20-%20Flickr%20-%20Kanko.jpg
http://www.wikidata.org/entity/Q1884224,чай с молоком,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Nice%20Cup%20of%20Tea.jpg
http://www.wikidata.org/entity/Q634871,Лапсанг Сушонг,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Lapsang%20Souchong.jpg
http://www.wikidata.org/entity/Q634871,Лапсанг Сушонг,,,http://www.wikidata.org/entity/Q148,Китай,,,http://www.wikidata.org/entity/Q203415,чёрный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Lapsang%20souchong%20tea.jpg
http://www.wikidata.org/entity/Q60855,Чай с жасмином,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Jasmine%20Tea%20blossomed.jpg
http://www.wikidata.org/entity/Q60855,Чай с жасмином,,,,,,,http://www.wikidata.org/entity/Q484083,зелёный чай,http://commons.wikimedia.org/wiki/Special:FilePath/Jasmine%20Tea%20blossomed.jpg
http://www.wikidata.org/entity/Q5413353,Jūrokucha,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q6097,чай,,,,,,,http://www.wikidata.org/entity/Q1365365,вкусовые продукты,http://commons.wikimedia.org/wiki/Special:FilePath/Tea%20in%20different%20grade%20of%20fermentation.jpg
http://www.wikidata.org/entity/Q5578812,Gold Peak Tea,,,,,,,http://www.wikidata.org/entity/Q6097,чай,
http://www.wikidata.org/entity/Q31511,чай юджа,,,,,,,http://www.wikidata.org/entity/Q111029089,корейский фруктовый чай,http://commons.wikimedia.org/wiki/Special:FilePath/Korean%20yuja%20tea.jpg
http://www.wikidata.org/entity/Q31625,ячменный чай,http://www.wikidata.org/entity/Q1147571,кофезаменители,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Boricha%20%28barley%20tea%29.jpg
http://www.wikidata.org/entity/Q203415,чёрный чай,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q5017160,напиток с кофеином,http://commons.wikimedia.org/wiki/Special:FilePath/A%20cup%20of%20black%20tea%20from%20Srimangal%20Bangladesh.jpg
http://www.wikidata.org/entity/Q1061187,имбирный чай,,,http://www.wikidata.org/entity/Q833,Малайзия,,,http://www.wikidata.org/entity/Q111028903,root tea,http://commons.wikimedia.org/wiki/Special:FilePath/Java%20Wedang%20Jahe.jpg
http://www.wikidata.org/entity/Q5100949,китайский чай,,,http://www.wikidata.org/entity/Q29520,Китай,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Longjing%20tea%20steeping%20in%20gaiwan.jpg
http://www.wikidata.org/entity/Q5358446,mogwa-cha,,,,,,,http://www.wikidata.org/entity/Q6097,чай,http://commons.wikimedia.org/wiki/Special:FilePath/Mogwa-cha%201.jpg
